"index","Date","Open","High","Low","Close","Adj Close","Volume"
"2370","2019-06-04","43.86","44.9575","43.63","44.91","43.9532","123872000"
"2371","2019-06-05","46.07","46.2475","45.285","45.635","44.6628","119093600"
"2372","2019-06-06","45.77","46.3675","45.5375","46.305","45.3185","90105200"
"2373","2019-06-07","46.6275","47.98","46.4425","47.5375","46.5247","122737600"
"2374","2019-06-10","47.9525","48.8425","47.905","48.145","47.1193","104883600"
"2375","2019-06-11","48.715","49","48.4","48.7025","47.6649","107731600"
"2376","2019-06-12","48.4875","48.9925","48.3475","48.5475","47.5132","73012800"
"2377","2019-06-13","48.675","49.1975","48.4","48.5375","47.5034","86698400"
"2378","2019-06-14","47.8875","48.3975","47.575","48.185","47.1584","75046000"
"2379","2019-06-17","48.225","48.74","48.0425","48.4725","47.4398","58676400"
"2380","2019-06-18","49.0125","50.0725","48.8025","49.6125","48.5555","106204000"
"2381","2019-06-19","49.92","49.97","49.3275","49.4675","48.4136","84496800"
"2382","2019-06-20","50.0925","50.1525","49.5075","49.865","48.8026","86056000"
"2383","2019-06-21","49.7","50.2125","49.5375","49.695","48.6363","191202400"
"2384","2019-06-24","49.635","50.04","49.5425","49.645","48.5873","72881600"
"2385","2019-06-25","49.6075","49.815","48.8225","48.8925","47.8509","84281200"
"2386","2019-06-26","49.4425","50.2475","49.3375","49.95","48.8858","104270000"
"2387","2019-06-27","50.0725","50.3925","49.8925","49.935","48.8712","83598800"
"2388","2019-06-28","49.67","49.875","49.2625","49.48","48.4258","124442400"
"2389","2019-07-01","50.7925","51.1225","50.1625","50.3875","49.314","109012000"
"2390","2019-07-02","50.3525","50.7825","50.34","50.6825","49.6027","67740800"
"2391","2019-07-03","50.82","51.11","50.6725","51.1025","50.0138","45448000"
"2392","2019-07-05","50.8375","51.27","50.725","51.0575","49.9697","69062000"
"2393","2019-07-08","50.2025","50.35","49.6025","50.005","48.9397","101354400"
"2394","2019-07-09","49.8","50.3775","49.7025","50.31","49.2382","82312000"
"2395","2019-07-10","50.4625","50.9325","50.39","50.8075","49.7251","71588400"
"2396","2019-07-11","50.8275","51.0975","50.4275","50.4375","49.3629","80767200"
"2397","2019-07-12","50.6125","51","50.55","50.825","49.7422","70380800"
"2398","2019-07-15","51.0225","51.4675","51","51.3025","50.2095","67789600"
"2399","2019-07-16","51.1475","51.5275","50.875","51.125","50.0358","67467200"
"2400","2019-07-17","51.0125","51.2725","50.8175","50.8375","49.7544","56430000"
"2401","2019-07-18","51","51.47","50.925","51.415","50.3196","74162400"
"2402","2019-07-19","51.4475","51.625","50.59","50.6475","49.5685","83717200"
"2403","2019-07-22","50.9125","51.8075","50.9025","51.805","50.7013","89111600"
"2404","2019-07-23","52.115","52.2275","51.8225","52.21","51.0977","73420800"
"2405","2019-07-24","51.9175","52.2875","51.7925","52.1675","51.0561","59966400"
"2406","2019-07-25","52.2225","52.31","51.6825","51.755","50.6524","55638400"
"2407","2019-07-26","51.87","52.4325","51.785","51.935","50.8285","70475600"
"2408","2019-07-29","52.115","52.66","52.11","52.42","51.3032","86693600"
"2409","2019-07-30","52.19","52.54","51.8275","52.195","51.083","135742800"
"2410","2019-07-31","54.105","55.3425","52.825","53.26","52.1253","277125600"
"2411","2019-08-01","53.475","54.5075","51.685","52.1075","50.9974","216071600"
"2412","2019-08-02","51.3825","51.6075","50.4075","51.005","49.9184","163448400"
"2413","2019-08-05","49.4975","49.6625","48.145","48.335","47.3052","209572000"
"2414","2019-08-06","49.0775","49.5175","48.51","49.25","48.2007","143299200"
"2415","2019-08-07","48.8525","49.89","48.455","49.76","48.6999","133457600"
"2416","2019-08-08","50.05","50.8825","49.8475","50.8575","49.774","108038000"
"2417","2019-08-09","50.325","50.69","49.8225","50.2475","49.3638","98478800"
"2418","2019-08-12","49.905","50.5125","49.7875","50.12","49.2386","89927600"
"2419","2019-08-13","50.255","53.035","50.12","52.2425","51.3238","188874000"
"2420","2019-08-14","50.79","51.61","50.6475","50.6875","49.7961","146189600"
"2421","2019-08-15","50.865","51.285","49.9175","50.435","49.548","108909600"
"2422","2019-08-16","51.07","51.79","50.96","51.625","50.7171","110481600"
"2423","2019-08-19","52.655","53.1825","52.5075","52.5875","51.6627","97654400"
"2424","2019-08-20","52.72","53.3375","52.58","52.59","51.6651","107537200"
"2425","2019-08-21","53.2475","53.4125","52.9","53.16","52.2251","86141600"
"2426","2019-08-22","53.2975","53.61","52.6875","53.115","52.1809","89014800"
"2427","2019-08-23","52.3575","53.0125","50.25","50.66","49.7691","187272000"
"2428","2019-08-26","51.465","51.7975","51.265","51.6225","50.7147","104174400"
"2429","2019-08-27","51.965","52.1375","50.8825","51.04","50.1424","103493200"
"2430","2019-08-28","51.025","51.43","50.83","51.3825","50.4789","63755200"
"2431","2019-08-29","52.125","52.33","51.665","52.2525","51.3336","83962000"
"2432","2019-08-30","52.54","52.6125","51.8","52.185","51.2673","84573600"
"2433","2019-09-03","51.6075","51.745","51.055","51.425","50.5206","80092000"
"2434","2019-09-04","52.0975","52.37","51.83","52.2975","51.3778","76752400"
"2435","2019-09-05","53","53.4925","52.8775","53.32","52.3823","95654800"
"2436","2019-09-06","53.5125","53.605","53.1275","53.315","52.3774","77449200"
"2437","2019-09-09","53.71","54.11","52.7675","53.5425","52.6009","109237600"
"2438","2019-09-10","53.465","54.195","52.9275","54.175","53.2223","127111600"
"2439","2019-09-11","54.5175","55.9275","54.4325","55.8975","54.9145","177158400"
"2440","2019-09-12","56.2","56.605","55.715","55.7725","54.7917","128906800"
"2441","2019-09-13","55","55.1975","54.255","54.6875","53.7258","159053200"
"2442","2019-09-16","54.4325","55.0325","54.39","54.975","54.0082","84632400"
"2443","2019-09-17","54.99","55.205","54.78","55.175","54.2047","73274800"
"2444","2019-09-18","55.265","55.7125","54.86","55.6925","54.7131","101360000"
"2445","2019-09-19","55.5025","55.94","55.0925","55.24","54.2685","88242400"
"2446","2019-09-20","55.345","55.64","54.3675","54.4325","53.4752","221652400"
"2447","2019-09-23","54.7375","54.96","54.4125","54.68","53.7184","76662000"
"2448","2019-09-24","55.2575","55.6225","54.2975","54.42","53.463","124763200"
"2449","2019-09-25","54.6375","55.375","54.285","55.2575","54.2857","87613600"
"2450","2019-09-26","55","55.235","54.7075","54.9725","54.0057","75334000"
"2451","2019-09-27","55.135","55.24","54.32","54.705","53.743","101408000"
"2452","2019-09-30","55.225","56.145","55.1975","55.9925","55.0078","103909600"
"2453","2019-10-01","56.2675","57.055","56.05","56.1475","55.1601","139223200"
"2454","2019-10-02","55.765","55.895","54.4825","54.74","53.7773","138449200"
"2455","2019-10-03","54.6075","55.24","53.7825","55.205","54.2342","114426000"
"2456","2019-10-04","56.41","56.8725","55.9725","56.7525","55.7544","138478800"
"2457","2019-10-07","56.5675","57.4825","56.46","56.765","55.7667","122306000"
"2458","2019-10-08","56.455","57.015","56.0825","56.1","55.1134","111820000"
"2459","2019-10-09","56.7575","56.9475","56.41","56.7575","55.7594","74770400"
"2460","2019-10-10","56.9825","57.61","56.825","57.5225","56.5109","113013600"
"2461","2019-10-11","58.2375","59.41","58.0775","59.0525","58.014","166795600"
"2462","2019-10-14","58.725","59.5325","58.6675","58.9675","57.9305","96427600"
"2463","2019-10-15","59.0975","59.4125","58.72","58.83","57.7954","87360000"
"2464","2019-10-16","58.3425","58.81","58.3","58.5925","57.5621","73903200"
"2465","2019-10-17","58.7725","59.0375","58.38","58.82","57.7856","67585200"
"2466","2019-10-18","58.6475","59.395","58.5725","59.1025","58.0631","97433600"
"2467","2019-10-21","59.38","60.2475","59.33","60.1275","59.0701","87247200"
"2468","2019-10-22","60.29","60.55","59.905","59.99","58.935","82293600"
"2469","2019-10-23","60.525","60.81","60.305","60.795","59.7259","75828800"
"2470","2019-10-24","61.1275","61.2","60.4525","60.895","59.8241","69275200"
"2471","2019-10-25","60.79","61.6825","60.72","61.645","60.5609","73477200"
"2472","2019-10-28","61.855","62.3125","61.68","62.2625","61.1675","96572800"
"2473","2019-10-29","62.2425","62.4375","60.6425","60.8225","59.7529","142839600"
"2474","2019-10-30","61.19","61.325","60.3025","60.815","59.7455","124522000"
"2475","2019-10-31","61.81","62.2925","59.315","62.19","61.0963","139162000"
"2476","2019-11-01","62.385","63.9825","62.29","63.955","62.8303","151125200"
"2477","2019-11-04","64.3325","64.4625","63.845","64.375","63.2429","103272000"
"2478","2019-11-05","64.2625","64.5475","64.08","64.2825","63.152","79897600"
"2479","2019-11-06","64.1925","64.3725","63.8425","64.31","63.179","75864400"
"2480","2019-11-07","64.685","65.0875","64.5275","64.8575","63.9082","94940400"
"2481","2019-11-08","64.6725","65.11","64.2125","65.035","64.0831","69986400"
"2482","2019-11-11","64.575","65.6175","64.57","65.55","64.5906","81821200"
"2483","2019-11-12","65.3875","65.6975","65.23","65.49","64.5314","87388800"
"2484","2019-11-13","65.2825","66.195","65.2675","66.1175","65.1498","102734400"
"2485","2019-11-14","65.9375","66.22","65.525","65.66","64.699","89182800"
"2486","2019-11-15","65.92","66.445","65.7525","66.44","65.4675","100206400"
"2487","2019-11-18","66.45","66.8575","66.0575","66.775","65.7977","86703200"
"2488","2019-11-19","66.975","67","66.3475","66.5725","65.5981","76167200"
"2489","2019-11-20","66.385","66.52","65.1","65.7975","64.8345","106234400"
"2490","2019-11-21","65.9225","66.0025","65.295","65.5025","64.5438","121395200"
"2491","2019-11-22","65.6475","65.795","65.21","65.445","64.4871","65325200"
"2492","2019-11-25","65.6775","66.61","65.63","66.5925","65.6178","84020400"
"2493","2019-11-26","66.735","66.79","65.625","66.0725","65.1054","105207600"
"2494","2019-11-27","66.395","66.995","66.3275","66.96","65.9799","65235600"
"2495","2019-11-29","66.65","67","66.475","66.8125","65.8346","46617600"
"2496","2019-12-02","66.8175","67.0625","65.8625","66.04","65.0734","94487200"
"2497","2019-12-03","64.5775","64.8825","64.0725","64.8625","63.9131","114430400"
"2498","2019-12-04","65.2675","65.8275","65.17","65.435","64.4773","67181600"
"2499","2019-12-05","65.9475","66.4725","65.6825","66.395","65.4232","74424400"
"2500","2019-12-06","66.87","67.75","66.825","67.6775","66.6869","106075600"
"2501","2019-12-09","67.5","67.7","66.2275","66.73","65.7533","128042400"
"2502","2019-12-10","67.15","67.5175","66.465","67.12","66.1376","90420400"
"2503","2019-12-11","67.2025","67.775","67.125","67.6925","66.7017","78756800"
"2504","2019-12-12","66.945","68.14","66.83","67.865","66.8717","137310400"
"2505","2019-12-13","67.865","68.825","67.7325","68.7875","67.7807","133587600"
"2506","2019-12-16","69.25","70.1975","69.245","69.965","68.9409","128186000"
"2507","2019-12-17","69.8925","70.4425","69.7","70.1025","69.0764","114158400"
"2508","2019-12-18","69.95","70.475","69.78","69.935","68.9114","116028400"
"2509","2019-12-19","69.875","70.295","69.7375","70.005","68.9804","98369200"
"2510","2019-12-20","70.5575","70.6625","69.64","69.86","68.8375","275978000"
"2511","2019-12-23","70.1325","71.0625","70.0925","71","69.9608","98572000"
"2512","2019-12-24","71.1725","71.2225","70.73","71.0675","70.0273","48478800"
"2513","2019-12-26","71.205","72.495","71.175","72.4775","71.4167","93121200"
"2514","2019-12-27","72.78","73.4925","72.03","72.45","71.3896","146266000"
"2515","2019-12-30","72.365","73.1725","71.305","72.88","71.8133","144114400"
"2516","2019-12-31","72.4825","73.42","72.38","73.4125","72.338","100805600"
"2517","2020-01-02","74.06","75.15","73.7975","75.0875","73.9885","135480400"
"2518","2020-01-03","74.2875","75.145","74.125","74.3575","73.2691","146322800"
"2519","2020-01-06","73.4475","74.99","73.1875","74.95","73.853","118387200"
"2520","2020-01-07","74.96","75.225","74.37","74.5975","73.5057","108872000"
"2521","2020-01-08","74.29","76.11","74.29","75.7975","74.6881","132079200"
"2522","2020-01-09","76.81","77.6075","76.55","77.4075","76.2745","170108400"
"2523","2020-01-10","77.65","78.1675","77.0625","77.5825","76.447","140644800"
"2524","2020-01-13","77.91","79.2675","77.7875","79.24","78.0802","121532000"
"2525","2020-01-14","79.175","79.3925","78.0425","78.17","77.0259","161954400"
"2526","2020-01-15","77.9625","78.875","77.3875","77.835","76.6958","121923600"
"2527","2020-01-16","78.3975","78.925","78.0225","78.81","77.6565","108829200"
"2528","2020-01-17","79.0675","79.685","78.75","79.6825","78.5162","137816400"
"2529","2020-01-21","79.2975","79.755","79","79.1425","77.9841","110843200"
"2530","2020-01-22","79.645","79.9975","79.3275","79.425","78.2625","101832400"
"2531","2020-01-23","79.48","79.89","78.9125","79.8075","78.6394","104472000"
"2532","2020-01-24","80.0625","80.8325","79.38","79.5775","78.4128","146537600"
"2533","2020-01-27","77.515","77.9425","76.22","77.2375","76.107","161940000"
"2534","2020-01-28","78.15","79.6","78.0475","79.4225","78.26","162234000"
"2535","2020-01-29","81.1125","81.9625","80.345","81.085","79.8982","216229200"
"2536","2020-01-30","80.135","81.0225","79.6875","80.9675","79.7824","126743200"
"2537","2020-01-31","80.2325","80.67","77.0725","77.3775","76.245","199588400"
"2538","2020-02-03","76.075","78.3725","75.555","77.165","76.0355","173788400"
"2539","2020-02-04","78.8275","79.91","78.4075","79.7125","78.5458","136616400"
"2540","2020-02-05","80.88","81.19","79.7375","80.3625","79.1863","118826800"
"2541","2020-02-06","80.6425","81.305","80.065","81.3025","80.1125","105425600"
"2542","2020-02-07","80.5925","80.85","79.5","80.0075","79.0236","117684000"
"2543","2020-02-10","78.545","80.3875","78.4625","80.3875","79.3989","109348800"
"2544","2020-02-11","80.9","80.975","79.6775","79.9025","78.9198","94323200"
"2545","2020-02-12","80.3675","81.805","80.3675","81.8","80.794","113730400"
"2546","2020-02-13","81.0475","81.555","80.8375","81.2175","80.2187","94747600"
"2547","2020-02-14","81.185","81.495","80.7125","81.2375","80.2384","80113600"
"2548","2020-02-18","78.84","79.9375","78.6525","79.75","78.7692","152531200"
"2549","2020-02-19","80","81.1425","80","80.905","79.91","93984000"
"2550","2020-02-20","80.6575","81.1625","79.5525","80.075","79.0902","100566000"
"2551","2020-02-21","79.655","80.1125","77.625","78.2625","77.3","129554000"
"2552","2020-02-24","74.315","76.045","72.3075","74.545","73.6282","222195200"
"2553","2020-02-25","75.2375","75.6325","71.5325","72.02","71.1343","230673600"
"2554","2020-02-26","71.6325","74.47","71.625","73.1625","72.2627","198054800"
"2555","2020-02-27","70.275","71.5","68.24","68.38","67.5391","320605600"
"2556","2020-02-28","64.315","69.6025","64.0925","68.34","67.4995","426510000"
"2557","2020-03-02","70.57","75.36","69.43","74.7025","73.7838","341397200"
"2558","2020-03-03","75.9175","76","71.45","72.33","71.4405","319475600"
"2559","2020-03-04","74.11","75.85","73.2825","75.685","74.7542","219178400"
"2560","2020-03-05","73.88","74.8875","72.8525","73.23","72.3294","187572800"
"2561","2020-03-06","70.5","72.705","70.3075","72.2575","71.3689","226176800"
"2562","2020-03-09","65.9375","69.5225","65.75","66.5425","65.7242","286744800"
"2563","2020-03-10","69.285","71.61","67.3425","71.335","70.4577","285290000"
"2564","2020-03-11","69.3475","70.305","67.965","68.8575","68.0107","255598800"
"2565","2020-03-12","63.985","67.5","62","62.0575","61.2943","418474000"
"2566","2020-03-13","66.2225","69.98","63.2375","69.4925","68.6379","370732000"
"2567","2020-03-16","60.4875","64.77","60","60.5525","59.8078","322423600"
"2568","2020-03-17","61.8775","64.4025","59.6","63.215","62.4376","324056000"
"2569","2020-03-18","59.9425","62.5","59.28","61.6675","60.9091","300233600"
"2570","2020-03-19","61.8475","63.21","60.6525","61.195","60.4424","271857200"
"2571","2020-03-20","61.795","62.9575","57","57.31","56.6052","401693200"
"2572","2020-03-23","57.02","57.125","53.1525","56.0925","55.4027","336752800"
"2573","2020-03-24","59.09","61.9225","58.575","61.72","60.961","287531200"
"2574","2020-03-25","62.6875","64.5625","61.075","61.38","60.6251","303602000"
"2575","2020-03-26","61.63","64.67","61.59","64.61","63.8154","252087200"
"2576","2020-03-27","63.1875","63.9675","61.7625","61.935","61.1733","204216800"
"2577","2020-03-30","62.685","63.88","62.35","63.7025","62.9191","167976400"
"2578","2020-03-31","63.9","65.6225","63","63.5725","62.7907","197002000"
"2579","2020-04-01","61.625","62.18","59.7825","60.2275","59.4868","176218400"
"2580","2020-04-02","60.085","61.2875","59.225","61.2325","60.4795","165934000"
"2581","2020-04-03","60.7","61.425","59.7425","60.3525","59.6103","129880000"
"2582","2020-04-06","62.725","65.7775","62.345","65.6175","64.8105","201820400"
"2583","2020-04-07","67.7","67.925","64.75","64.8575","64.0599","202887200"
"2584","2020-04-08","65.685","66.8425","65.3075","66.5175","65.6995","168895200"
"2585","2020-04-09","67.175","67.5175","66.175","66.9975","66.1736","161834800"
"2586","2020-04-13","67.0775","68.425","66.4575","68.3125","67.4724","131022800"
"2587","2020-04-14","70","72.0625","69.5125","71.7625","70.88","194994800"
"2588","2020-04-15","70.6","71.5825","70.1575","71.1075","70.233","131154400"
"2589","2020-04-16","71.845","72.05","70.5875","71.6725","70.7911","157125200"
"2590","2020-04-17","71.1725","71.7375","69.215","70.7","69.8305","215250000"
"2591","2020-04-20","69.4875","70.42","69.2125","69.2325","68.3811","130015200"
"2592","2020-04-21","69.07","69.3125","66.3575","67.0925","66.2674","180991600"
"2593","2020-04-22","68.4025","69.475","68.05","69.025","68.1761","116862400"
"2594","2020-04-23","68.9675","70.4375","68.7175","68.7575","67.9119","124814400"
"2595","2020-04-24","69.3","70.7525","69.25","70.7425","69.8725","126161200"
"2596","2020-04-27","70.45","71.135","69.9875","70.7925","69.9219","117087600"
"2597","2020-04-28","71.27","71.4575","69.55","69.645","68.7885","112004800"
"2598","2020-04-29","71.1825","72.4175","70.9725","71.9325","71.0479","137280800"
"2599","2020-04-30","72.49","73.6325","72.0875","73.45","72.5467","183064000"
"2600","2020-05-01","71.5625","74.75","71.4625","72.2675","71.3788","240616800"
"2601","2020-05-04","72.2925","73.4225","71.58","73.29","72.3887","133568000"
"2602","2020-05-05","73.765","75.25","73.615","74.39","73.4751","147751200"
"2603","2020-05-06","75.115","75.81","74.7175","75.1575","74.2332","142333600"
"2604","2020-05-07","75.805","76.2925","75.4925","75.935","75.0011","115215200"
"2605","2020-05-08","76.41","77.5875","76.0725","77.5325","76.7863","133838400"
"2606","2020-05-11","77.025","79.2625","76.81","78.7525","77.9946","145946400"
"2607","2020-05-12","79.4575","79.9225","77.7275","77.8525","77.1032","162301200"
"2608","2020-05-13","78.0375","78.9875","75.8025","76.9125","76.1723","200622400"
"2609","2020-05-14","76.1275","77.4475","75.3825","77.385","76.6402","158929200"
"2610","2020-05-15","75.0875","76.975","75.0525","76.9275","76.1871","166348400"
"2611","2020-05-18","78.2925","79.125","77.58","78.74","77.9822","135178400"
"2612","2020-05-19","78.7575","79.63","78.2525","78.285","77.5316","101729600"
"2613","2020-05-20","79.17","79.88","79.13","79.8075","79.0394","111504800"
"2614","2020-05-21","79.665","80.2225","78.9675","79.2125","78.4501","102688800"
"2615","2020-05-22","78.9425","79.8075","78.8375","79.7225","78.9552","81803200"
"2616","2020-05-26","80.875","81.06","79.125","79.1825","78.4204","125522000"
"2617","2020-05-27","79.035","79.6775","78.2725","79.5275","78.7621","112945200"
"2618","2020-05-28","79.1925","80.86","78.9075","79.5625","78.7968","133560800"
"2619","2020-05-29","79.8125","80.2875","79.1175","79.485","78.72","153532400"
"2620","2020-06-01","79.4375","80.5875","79.3025","80.4625","79.6881","80791200"
"2621","2020-06-02","80.1875","80.86","79.7325","80.835","80.057","87642800"
"2622","2020-06-03","81.165","81.55","80.575","81.28","80.4977","104491200"
"2623","2020-06-04","81.0975","81.405","80.195","80.58","79.8045","87560400"
"2624","2020-06-05","80.8375","82.9375","80.8075","82.875","82.0774","137250400"
"2625","2020-06-08","82.5625","83.4","81.83","83.365","82.5627","95654400"
"2626","2020-06-09","83.035","86.4025","83.0025","85.9975","85.1698","147712400"
"2627","2020-06-10","86.975","88.6925","86.5225","88.21","87.361","166651600"
"2628","2020-06-11","87.3275","87.765","83.87","83.975","83.1668","201662400"
"2629","2020-06-12","86.18","86.95","83.555","84.7","83.8848","200146000"
"2630","2020-06-15","83.3125","86.42","83.145","85.7475","84.9222","138808800"
"2631","2020-06-16","87.865","88.3","86.18","88.02","87.1729","165428800"
"2632","2020-06-17","88.7875","88.85","87.7725","87.8975","87.0515","114406400"
"2633","2020-06-18","87.8525","88.3625","87.305","87.9325","87.0862","96820400"
"2634","2020-06-19","88.66","89.14","86.2875","87.43","86.5885","264476000"
"2635","2020-06-22","87.835","89.865","87.7875","89.7175","88.854","135445200"
"2636","2020-06-23","91","93.095","90.5675","91.6325","90.7506","212155600"
"2637","2020-06-24","91.25","92.1975","89.63","90.015","89.1487","192623200"
"2638","2020-06-25","90.175","91.25","89.3925","91.21","90.3322","137522400"
"2639","2020-06-26","91.1025","91.33","88.255","88.4075","87.5566","205256800"
"2640","2020-06-29","88.3125","90.5425","87.82","90.445","89.5745","130646000"
"2641","2020-06-30","90.02","91.495","90","91.2","90.3222","140223200"
"2642","2020-07-01","91.28","91.84","90.9775","91.0275","90.1514","110737200"
"2643","2020-07-02","91.9625","92.6175","90.91","91.0275","90.1514","114041600"
"2644","2020-07-06","92.5","93.945","92.4675","93.4625","92.563","118655600"
"2645","2020-07-07","93.8525","94.655","93.0575","93.1725","92.2758","112424400"
"2646","2020-07-08","94.18","95.375","94.09","95.3425","94.4249","117092000"
"2647","2020-07-09","96.2625","96.3175","94.6725","95.7525","94.8309","125642800"
"2648","2020-07-10","95.335","95.98","94.705","95.92","94.9968","90257200"
"2649","2020-07-13","97.265","99.955","95.2575","95.4775","94.5586","191649200"
"2650","2020-07-14","94.84","97.255","93.8775","97.0575","96.1234","170989200"
"2651","2020-07-15","98.99","99.2475","96.49","97.725","96.7845","153198000"
"2652","2020-07-16","96.5625","97.405","95.905","96.5225","95.5935","110577600"
"2653","2020-07-17","96.9875","97.1475","95.84","96.3275","95.4004","92186800"
"2654","2020-07-20","96.4175","98.5","96.0625","98.3575","97.4109","90318000"
"2655","2020-07-21","99.1725","99.25","96.7425","97","96.0664","103433200"
"2656","2020-07-22","96.6925","97.975","96.6025","97.2725","96.3363","89001600"
"2657","2020-07-23","96.9975","97.0775","92.01","92.845","91.9514","197004400"
"2658","2020-07-24","90.9875","92.97","89.145","92.615","91.7236","185438800"
"2659","2020-07-27","93.71","94.905","93.48","94.81","93.8975","121214000"
"2660","2020-07-28","94.3675","94.55","93.2475","93.2525","92.355","103625600"
"2661","2020-07-29","93.75","95.23","93.7125","95.04","94.1253","90329200"
"2662","2020-07-30","94.1875","96.2975","93.7675","96.19","95.2642","158130000"
"2663","2020-07-31","102.885","106.415","100.825","106.26","105.2373","374336800"
"2664","2020-08-03","108.2","111.6375","107.8925","108.9375","107.889","308151200"
"2665","2020-08-04","109.1325","110.79","108.3875","109.665","108.6095","173071600"
"2666","2020-08-05","109.3775","110.3925","108.8975","110.0625","109.0032","121776800"
"2667","2020-08-06","110.405","114.4125","109.7975","113.9025","112.8063","202428800"
"2668","2020-08-07","113.205","113.675","110.2925","111.1125","110.2415","198045600"
"2669","2020-08-10","112.6","113.775","110","112.7275","111.8439","212403600"
"2670","2020-08-11","111.97","112.4825","109.1075","109.375","108.5176","187902400"
"2671","2020-08-12","110.4975","113.275","110.2975","113.01","112.1241","165598000"
"2672","2020-08-13","114.43","116.0425","113.9275","115.01","114.1085","210082000"
"2673","2020-08-14","114.83","115","113.045","114.9075","114.0068","165565200"
"2674","2020-08-17","116.0625","116.0875","113.9625","114.6075","113.7091","119561600"
"2675","2020-08-18","114.3525","116","114.0075","115.5625","114.6566","105633600"
"2676","2020-08-19","115.9825","117.1625","115.61","115.7075","114.8005","145538000"
"2677","2020-08-20","115.75","118.3925","115.7325","118.275","117.3479","126907200"
"2678","2020-08-21","119.2625","124.8675","119.25","124.37","123.3951","338054800"
"2679","2020-08-24","128.6975","128.785","123.9375","125.8575","124.8709","345937600"
"2680","2020-08-25","124.6975","125.18","123.0525","124.825","123.8465","211495600"
"2681","2020-08-26","126.18","126.9925","125.0825","126.5225","125.5307","163022400"
"2682","2020-08-27","127.1425","127.485","123.8325","125.01","124.0301","155552400"
"2683","2020-08-28","126.0125","126.4425","124.5775","124.8075","123.8292","187630000"
"2684","2020-08-31","127.58","131","126","129.04","128.0285","225702700"
"2685","2020-09-01","132.76","134.8","130.53","134.18","133.1282","151948100"
"2686","2020-09-02","137.59","137.98","127","131.4","130.37","200119000"
"2687","2020-09-03","126.91","128.84","120.5","120.88","119.9324","257599600"
"2688","2020-09-04","120.07","123.7","110.89","120.96","120.0118","332607200"
"2689","2020-09-08","113.95","118.99","112.68","112.82","111.9356","231366600"
"2690","2020-09-09","117.26","119.14","115.26","117.32","116.4004","176940500"
"2691","2020-09-10","120.36","120.5","112.5","113.49","112.6004","182274400"
"2692","2020-09-11","114.57","115.23","110","112","111.1221","180860300"
"2693","2020-09-14","114.72","115.93","112.8","115.36","114.4557","140150100"
"2694","2020-09-15","118.33","118.83","113.61","115.54","114.6343","184642000"
"2695","2020-09-16","115.23","116","112.04","112.13","111.251","154679000"
"2696","2020-09-17","109.72","112.2","108.71","110.34","109.4751","178011000"
"2697","2020-09-18","110.4","110.88","106.09","106.84","106.0025","287104900"
"2698","2020-09-21","104.54","110.19","103.1","110.08","109.2171","195713800"
"2699","2020-09-22","112.68","112.86","109.16","111.81","110.9335","183055400"
"2700","2020-09-23","111.62","112.11","106.77","107.12","106.2803","150718700"
"2701","2020-09-24","105.17","110.25","105","108.22","107.3717","167743300"
"2702","2020-09-25","108.43","112.44","107.67","112.28","111.3999","149981400"
"2703","2020-09-28","115.01","115.32","112.78","114.96","114.0589","137672400"
"2704","2020-09-29","114.55","115.31","113.57","114.09","113.1957","99382200"
"2705","2020-09-30","113.79","117.26","113.62","115.81","114.9022","142675200"
"2706","2020-10-01","117.64","117.72","115.83","116.79","115.8745","116120400"
"2707","2020-10-02","112.89","115.37","112.22","113.02","112.1341","144712000"
"2708","2020-10-05","113.91","116.65","113.55","116.5","115.5868","106243800"
"2709","2020-10-06","115.7","116.12","112.25","113.16","112.273","161498200"
"2710","2020-10-07","114.62","115.55","114.13","115.08","114.1779","96849000"
"2711","2020-10-08","116.25","116.4","114.59","114.97","114.0688","83477200"
"2712","2020-10-09","115.28","117","114.92","116.97","116.0531","100506900"
"2713","2020-10-12","120.06","125.18","119.28","124.4","123.4249","240226800"
"2714","2020-10-13","125.27","125.39","119.65","121.1","120.1507","262330500"
"2715","2020-10-14","121","123.03","119.62","121.19","120.24","150712000"
"2716","2020-10-15","118.72","121.2","118.15","120.71","119.7638","112559200"
"2717","2020-10-16","121.28","121.55","118.81","119.02","118.087","115393800"
"2718","2020-10-19","119.96","120.42","115.66","115.98","115.0709","120639300"
"2719","2020-10-20","116.2","118.98","115.63","117.51","116.5889","124423700"
"2720","2020-10-21","116.67","118.71","116.45","116.87","115.9539","89946000"
"2721","2020-10-22","117.45","118.04","114.59","115.75","114.8427","101988000"
"2722","2020-10-23","116.39","116.55","114.28","115.04","114.1382","82572600"
"2723","2020-10-26","114.01","116.55","112.88","115.05","114.1482","111850700"
"2724","2020-10-27","115.49","117.28","114.54","116.6","115.686","92276800"
"2725","2020-10-28","115.05","115.43","111.1","111.2","110.3283","143937800"
"2726","2020-10-29","112.37","116.93","112.2","115.32","114.416","146129200"
"2727","2020-10-30","111.06","111.99","107.72","108.86","108.0067","190272600"
"2728","2020-11-02","109.11","110.68","107.32","108.77","107.9174","122866900"
"2729","2020-11-03","109.66","111.49","108.73","110.44","109.5743","107624400"
"2730","2020-11-04","114.14","115.59","112.35","114.95","114.0489","138235500"
"2731","2020-11-05","117.95","119.62","116.87","119.03","118.097","126387100"
"2732","2020-11-06","118.32","119.2","116.13","118.69","117.9628","114457900"
